Friday,20/07/2012,1 USD =,55.2123 INR,
Thursday,19/07/2012,1 USD =,55.0454 INR,
Wednesday,18/07/2012,1 USD =,55.4148 INR,
Tuesday,17/07/2012,1 USD =,54.9893 INR,
Monday,16/07/2012,1 USD =,55.0813 INR,
Sunday,15/07/2012,1 USD =,55.11 INR,
Saturday,14/07/2012,1 USD =,55.156 INR,
Friday,13/07/2012,1 USD =,55.156 INR,
Thursday,12/07/2012,1 USD =,55.7817 INR,
Wednesday,11/07/2012,1 USD =,55.5729 INR,
Tuesday,10/07/2012,1 USD =,55.516 INR,
Monday,9/07/2012,1 USD =,56.0148 INR,
Sunday,8/07/2012,1 USD =,55.3866 INR,
Saturday,7/07/2012,1 USD =,55.3687 INR,
Friday,6/07/2012,1 USD =,55.3687 INR,
Thursday,5/07/2012,1 USD =,54.9206 INR,
Wednesday,4/07/2012,1 USD =,54.6979 INR,
Tuesday,3/07/2012,1 USD =,54.3335 INR,
Monday,2/07/2012,1 USD =,55.568 INR,
Sunday,1/07/2012,1 USD =,55.7147 INR,
Saturday,30/06/2012,1 USD =,55.626 INR,
Friday,29/06/2012,1 USD =,55.626 INR,
Thursday,28/06/2012,1 USD =,56.9981 INR,
Wednesday,27/06/2012,1 USD =,56.8624 INR,
Tuesday,26/06/2012,1 USD =,57.1913 INR,
Monday,25/06/2012,1 USD =,57.1465 INR,
Sunday,24/06/2012,1 USD =,57.2189 INR,
Saturday,23/06/2012,1 USD =,57.2152 INR,
Friday,22/06/2012,1 USD =,57.2152 INR,
Thursday,21/06/2012,1 USD =,56.1277 INR,
Wednesday,20/06/2012,1 USD =,56.2075 INR,
Tuesday,19/06/2012,1 USD =,55.6224 INR,
Monday,18/06/2012,1 USD =,55.9661 INR,
Sunday,17/06/2012,1 USD =,55.3378 INR,
Saturday,16/06/2012,1 USD =,55.3378 INR,
Friday,15/06/2012,1 USD =,55.3378 INR,
Thursday,14/06/2012,1 USD =,55.7827 INR,
Wednesday,13/06/2012,1 USD =,55.6295 INR,
Tuesday,12/06/2012,1 USD =,55.892 INR,
Monday,11/06/2012,1 USD =,55.6551 INR,
Sunday,10/06/2012,1 USD =,55.2596 INR,
Saturday,9/06/2012,1 USD =,55.4739 INR,
Friday,8/06/2012,1 USD =,55.4739 INR,
Thursday,7/06/2012,1 USD =,54.9034 INR,
Wednesday,6/06/2012,1 USD =,55.2103 INR,
Tuesday,5/06/2012,1 USD =,55.3823 INR,
Monday,4/06/2012,1 USD =,55.5953 INR,
Sunday,3/06/2012,1 USD =,55.4769 INR,
Saturday,2/06/2012,1 USD =,55.4516 INR,
Friday,1/06/2012,1 USD =,55.4516 INR,
Thursday,31/05/2012,1 USD =,56.174 INR,
Wednesday,30/05/2012,1 USD =,56.1686 INR,
Tuesday,29/05/2012,1 USD =,55.624 INR,
Monday,28/05/2012,1 USD =,55.3837 INR,
Sunday,27/05/2012,1 USD =,55.3892 INR,
Saturday,26/05/2012,1 USD =,55.4953 INR,
Friday,25/05/2012,1 USD =,55.4953 INR,
Thursday,24/05/2012,1 USD =,55.4013 INR,
Wednesday,23/05/2012,1 USD =,55.9119 INR,
Tuesday,22/05/2012,1 USD =,55.51 INR,
Monday,21/05/2012,1 USD =,54.9798 INR,
Sunday,20/05/2012,1 USD =,54.4674 INR,
Saturday,19/05/2012,1 USD =,54.402 INR,
Friday,18/05/2012,1 USD =,54.402 INR,
Thursday,17/05/2012,1 USD =,54.3451 INR,
Wednesday,16/05/2012,1 USD =,54.2191 INR,
Tuesday,15/05/2012,1 USD =,53.8069 INR,
Monday,14/05/2012,1 USD =,53.7521 INR,
Sunday,13/05/2012,1 USD =,53.7707 INR,
Saturday,12/05/2012,1 USD =,53.7439 INR,
Friday,11/05/2012,1 USD =,53.731 INR,
Thursday,10/05/2012,1 USD =,53.3141 INR,
Wednesday,9/05/2012,1 USD =,53.689 INR,
Tuesday,8/05/2012,1 USD =,53.0563 INR,
Monday,7/05/2012,1 USD =,52.8175 INR,
Sunday,6/05/2012,1 USD =,53.5196 INR,
Saturday,5/05/2012,1 USD =,53.4467 INR,
Friday,4/05/2012,1 USD =,53.4467 INR,
Thursday,3/05/2012,1 USD =,53.5448 INR,
Wednesday,2/05/2012,1 USD =,52.8015 INR,
Tuesday,1/05/2012,1 USD =,52.4569 INR,
Monday,30/04/2012,1 USD =,52.8169 INR,
Sunday,29/04/2012,1 USD =,52.2936 INR,
Saturday,28/04/2012,1 USD =,52.3032 INR,
Friday,27/04/2012,1 USD =,52.3032 INR,
Thursday,26/04/2012,1 USD =,52.6662 INR,
Wednesday,25/04/2012,1 USD =,52.5204 INR,
Tuesday,24/04/2012,1 USD =,52.6231 INR,
Monday,23/04/2012,1 USD =,52.4213 INR,
Sunday,22/04/2012,1 USD =,52.1485 INR,
Saturday,21/04/2012,1 USD =,52.1679 INR,
Friday,20/04/2012,1 USD =,52.1679 INR,
Thursday,19/04/2012,1 USD =,52.1345 INR,
Wednesday,18/04/2012,1 USD =,51.8442 INR,
Tuesday,17/04/2012,1 USD =,51.4217 INR,
Monday,16/04/2012,1 USD =,51.7797 INR,
Sunday,15/04/2012,1 USD =,51.3315 INR,
Saturday,14/04/2012,1 USD =,51.3542 INR,
Friday,13/04/2012,1 USD =,51.3542 INR,
Thursday,12/04/2012,1 USD =,51.596 INR,
Wednesday,11/04/2012,1 USD =,51.5023 INR,
Tuesday,10/04/2012,1 USD =,51.3173 INR,
Monday,9/04/2012,1 USD =,51.1786 INR,
Sunday,8/04/2012,1 USD =,51.2899 INR,
Saturday,7/04/2012,1 USD =,51.2415 INR,
Friday,6/04/2012,1 USD =,51.2457 INR,
Thursday,5/04/2012,1 USD =,51.0364 INR,
Wednesday,4/04/2012,1 USD =,51.0682 INR,
Tuesday,3/04/2012,1 USD =,50.7333 INR,
Monday,2/04/2012,1 USD =,50.7315 INR,
Sunday,1/04/2012,1 USD =,51.0109 INR,
Saturday,31/03/2012,1 USD =,51.0109 INR,
Friday,30/03/2012,1 USD =,51.0109 INR,
Thursday,29/03/2012,1 USD =,51.4707 INR,
Wednesday,28/03/2012,1 USD =,50.749 INR,
Tuesday,27/03/2012,1 USD =,50.7117 INR,
Monday,26/03/2012,1 USD =,50.9596 INR,
Sunday,25/03/2012,1 USD =,51.2389 INR,
Saturday,24/03/2012,1 USD =,51.2615 INR,
Friday,23/03/2012,1 USD =,51.2615 INR,
Thursday,22/03/2012,1 USD =,51.172 INR,
Wednesday,21/03/2012,1 USD =,50.7732 INR,
Tuesday,20/03/2012,1 USD =,50.3856 INR,
Monday,19/03/2012,1 USD =,50.3798 INR,
Sunday,18/03/2012,1 USD =,50.2711 INR,
Saturday,17/03/2012,1 USD =,50.2457 INR,
Friday,16/03/2012,1 USD =,50.2457 INR,
Thursday,15/03/2012,1 USD =,50.3173 INR,
Wednesday,14/03/2012,1 USD =,49.8837 INR,
Tuesday,13/03/2012,1 USD =,49.9852 INR,
Monday,12/03/2012,1 USD =,49.9716 INR,
Sunday,11/03/2012,1 USD =,49.8299 INR,
Saturday,10/03/2012,1 USD =,49.8108 INR,
Friday,9/03/2012,1 USD =,49.8108 INR,
Thursday,8/03/2012,1 USD =,50.2433 INR,
Wednesday,7/03/2012,1 USD =,50.3919 INR,
Tuesday,6/03/2012,1 USD =,50.4924 INR,
Monday,5/03/2012,1 USD =,49.7545 INR,
Sunday,4/03/2012,1 USD =,49.5315 INR,
Saturday,3/03/2012,1 USD =,49.5221 INR,
Friday,2/03/2012,1 USD =,49.5221 INR,
Thursday,1/03/2012,1 USD =,49.081 INR,
Wednesday,29/02/2012,1 USD =,49.0463 INR,
Tuesday,28/02/2012,1 USD =,49.0928 INR,
Monday,27/02/2012,1 USD =,49.0959 INR,
Sunday,26/02/2012,1 USD =,48.8834 INR,
Saturday,25/02/2012,1 USD =,48.9142 INR,
Friday,24/02/2012,1 USD =,48.9142 INR,
Thursday,23/02/2012,1 USD =,49.2031 INR,
Wednesday,22/02/2012,1 USD =,49.3262 INR,
Tuesday,21/02/2012,1 USD =,49.3476 INR,
Monday,20/02/2012,1 USD =,49.4068 INR,
Sunday,19/02/2012,1 USD =,49.2773 INR,
Saturday,18/02/2012,1 USD =,49.4018 INR,
Friday,17/02/2012,1 USD =,49.4018 INR,
Thursday,16/02/2012,1 USD =,49.1157 INR,
Wednesday,15/02/2012,1 USD =,49.4184 INR,
Tuesday,14/02/2012,1 USD =,49.4732 INR,
Monday,13/02/2012,1 USD =,49.389 INR,
Sunday,12/02/2012,1 USD =,49.4804 INR,
Saturday,11/02/2012,1 USD =,49.562 INR,
Friday,10/02/2012,1 USD =,49.5454 INR,
Thursday,9/02/2012,1 USD =,49.5408 INR,
Wednesday,8/02/2012,1 USD =,48.9949 INR,
Tuesday,7/02/2012,1 USD =,49.3085 INR,
Monday,6/02/2012,1 USD =,49.1868 INR,
Sunday,5/02/2012,1 USD =,48.7392 INR,
Saturday,4/02/2012,1 USD =,48.6837 INR,
Friday,3/02/2012,1 USD =,48.6837 INR,
Thursday,2/02/2012,1 USD =,49.0945 INR,
Wednesday,1/02/2012,1 USD =,49.3151 INR,
Tuesday,31/01/2012,1 USD =,49.6274 INR,
Monday,30/01/2012,1 USD =,49.5211 INR,
Sunday,29/01/2012,1 USD =,49.4707 INR,
Saturday,28/01/2012,1 USD =,49.7118 INR,
Friday,27/01/2012,1 USD =,49.7118 INR,
Thursday,26/01/2012,1 USD =,49.8545 INR,
Wednesday,25/01/2012,1 USD =,49.9309 INR,
Tuesday,24/01/2012,1 USD =,50.0331 INR,
Monday,23/01/2012,1 USD =,50.2002 INR,
Sunday,22/01/2012,1 USD =,50.3129 INR,
Saturday,21/01/2012,1 USD =,50.2063 INR,
Friday,20/01/2012,1 USD =,50.2063 INR,
Thursday,19/01/2012,1 USD =,50.0829 INR,
Wednesday,18/01/2012,1 USD =,50.5238 INR,
Tuesday,17/01/2012,1 USD =,50.6302 INR,
Monday,16/01/2012,1 USD =,51.2801 INR,
Sunday,15/01/2012,1 USD =,51.6016 INR,
Saturday,14/01/2012,1 USD =,51.5444 INR,
Friday,13/01/2012,1 USD =,51.5444 INR,
Thursday,12/01/2012,1 USD =,51.6523 INR,
Wednesday,11/01/2012,1 USD =,51.7493 INR,
Tuesday,10/01/2012,1 USD =,52.5869 INR,
Monday,9/01/2012,1 USD =,52.6413 INR,
Sunday,8/01/2012,1 USD =,52.7745 INR,
Saturday,7/01/2012,1 USD =,52.7437 INR,
Friday,6/01/2012,1 USD =,52.7437 INR,
Thursday,5/01/2012,1 USD =,52.803 INR,
Wednesday,4/01/2012,1 USD =,52.9541 INR,
Tuesday,3/01/2012,1 USD =,53.2187 INR,
Monday,2/01/2012,1 USD =,52.9311 INR,
Sunday,1/01/2012,1 USD =,53.0207 INR,
Saturday,31/12/2011,1 USD =,52.8843 INR,
Friday,30/12/2011,1 USD =,52.8392 INR,
Thursday,29/12/2011,1 USD =,52.8607 INR,
Wednesday,28/12/2011,1 USD =,52.9791 INR,
Tuesday,27/12/2011,1 USD =,53.164 INR,
Monday,26/12/2011,1 USD =,52.7552 INR,
Sunday,25/12/2011,1 USD =,52.8364 INR,
Saturday,24/12/2011,1 USD =,52.8567 INR,
Friday,23/12/2011,1 USD =,52.8601 INR,
Thursday,22/12/2011,1 USD =,52.8349 INR,
Wednesday,21/12/2011,1 USD =,52.5273 INR,
Tuesday,20/12/2011,1 USD =,52.7023 INR,
Monday,19/12/2011,1 USD =,53.0316 INR,
Sunday,18/12/2011,1 USD =,52.6022 INR,
Saturday,17/12/2011,1 USD =,52.5142 INR,
Friday,16/12/2011,1 USD =,52.5142 INR,
Thursday,15/12/2011,1 USD =,53.6853 INR,
Wednesday,14/12/2011,1 USD =,54.2244 INR,
Tuesday,13/12/2011,1 USD =,53.297 INR,
Monday,12/12/2011,1 USD =,52.7297 INR,
Sunday,11/12/2011,1 USD =,51.9369 INR,
Saturday,10/12/2011,1 USD =,51.874 INR,
Friday,9/12/2011,1 USD =,51.874 INR,
Thursday,8/12/2011,1 USD =,51.6447 INR,
Wednesday,7/12/2011,1 USD =,51.8046 INR,
Tuesday,6/12/2011,1 USD =,51.4336 INR,
Monday,5/12/2011,1 USD =,51.1465 INR,
Sunday,4/12/2011,1 USD =,51.1252 INR,
Saturday,3/12/2011,1 USD =,51.1679 INR,
Friday,2/12/2011,1 USD =,51.1679 INR,
Thursday,1/12/2011,1 USD =,51.6106 INR,
Wednesday,30/11/2011,1 USD =,51.9923 INR,
Tuesday,29/11/2011,1 USD =,52.1323 INR,
Monday,28/11/2011,1 USD =,51.8121 INR,
Sunday,27/11/2011,1 USD =,51.9747 INR,
Saturday,26/11/2011,1 USD =,52.1262 INR,
Friday,25/11/2011,1 USD =,52.1262 INR,
Thursday,24/11/2011,1 USD =,52.0968 INR,
Wednesday,23/11/2011,1 USD =,52.4036 INR,
Tuesday,22/11/2011,1 USD =,52.4709 INR,
Monday,21/11/2011,1 USD =,52.2236 INR,
Sunday,20/11/2011,1 USD =,51.4679 INR,
Saturday,19/11/2011,1 USD =,51.3474 INR,
Friday,18/11/2011,1 USD =,51.3474 INR,
Thursday,17/11/2011,1 USD =,50.8817 INR,
Wednesday,16/11/2011,1 USD =,50.9784 INR,
Tuesday,15/11/2011,1 USD =,50.6721 INR,
Monday,14/11/2011,1 USD =,50.2907 INR,
Sunday,13/11/2011,1 USD =,49.7795 INR,
Saturday,12/11/2011,1 USD =,49.8074 INR,
Friday,11/11/2011,1 USD =,49.8074 INR,
Thursday,10/11/2011,1 USD =,49.9737 INR,
Wednesday,9/11/2011,1 USD =,49.9315 INR,
Tuesday,8/11/2011,1 USD =,49.5115 INR,
Monday,7/11/2011,1 USD =,49.0601 INR,
Sunday,6/11/2011,1 USD =,48.9857 INR,
Saturday,5/11/2011,1 USD =,48.9795 INR,
Friday,4/11/2011,1 USD =,49.009 INR,
Thursday,3/11/2011,1 USD =,48.8946 INR,
Wednesday,2/11/2011,1 USD =,49.3103 INR,
Tuesday,1/11/2011,1 USD =,49.3921 INR,
Monday,31/10/2011,1 USD =,48.774 INR,
Sunday,30/10/2011,1 USD =,48.811 INR,
Saturday,29/10/2011,1 USD =,48.7384 INR,
Friday,28/10/2011,1 USD =,48.7384 INR,
Thursday,27/10/2011,1 USD =,49.0191 INR,
Wednesday,26/10/2011,1 USD =,49.3106 INR,
Tuesday,25/10/2011,1 USD =,49.6041 INR,
Monday,24/10/2011,1 USD =,49.842 INR,
Sunday,23/10/2011,1 USD =,50.0195 INR,
Saturday,22/10/2011,1 USD =,49.9819 INR,
Friday,21/10/2011,1 USD =,49.9819 INR,
Thursday,20/10/2011,1 USD =,50.0527 INR,
Wednesday,19/10/2011,1 USD =,49.0984 INR,
Tuesday,18/10/2011,1 USD =,49.1894 INR,
Monday,17/10/2011,1 USD =,48.8606 INR,
Sunday,16/10/2011,1 USD =,48.9925 INR,
Saturday,15/10/2011,1 USD =,49.0049 INR,
Friday,14/10/2011,1 USD =,49.0049 INR,
Thursday,13/10/2011,1 USD =,49.0932 INR,
Wednesday,12/10/2011,1 USD =,49.0164 INR,
Tuesday,11/10/2011,1 USD =,49.1794 INR,
Monday,10/10/2011,1 USD =,48.9088 INR,
Sunday,9/10/2011,1 USD =,49.2447 INR,
Saturday,8/10/2011,1 USD =,49.1782 INR,
Friday,7/10/2011,1 USD =,49.1782 INR,
Thursday,6/10/2011,1 USD =,49.0042 INR,
Wednesday,5/10/2011,1 USD =,49.2985 INR,
Tuesday,4/10/2011,1 USD =,49.3464 INR,
Monday,3/10/2011,1 USD =,49.2493 INR,
Sunday,2/10/2011,1 USD =,49.4787 INR,
Saturday,1/10/2011,1 USD =,49.4691 INR,
Friday,30/09/2011,1 USD =,49.4691 INR,
Thursday,29/09/2011,1 USD =,48.791 INR,
Wednesday,28/09/2011,1 USD =,48.6092 INR,
Tuesday,27/09/2011,1 USD =,49.0653 INR,
Monday,26/09/2011,1 USD =,49.3173 INR,
Sunday,25/09/2011,1 USD =,48.9786 INR,
Saturday,24/09/2011,1 USD =,49.169 INR,
Friday,23/09/2011,1 USD =,49.169 INR,
Thursday,22/09/2011,1 USD =,49.82 INR,
Wednesday,21/09/2011,1 USD =,48.445 INR,
Tuesday,20/09/2011,1 USD =,48.0426 INR,
Monday,19/09/2011,1 USD =,48.2128 INR,
Sunday,18/09/2011,1 USD =,47.2631 INR,
Saturday,17/09/2011,1 USD =,47.0506 INR,
Friday,16/09/2011,1 USD =,47.0506 INR,
Thursday,15/09/2011,1 USD =,47.7075 INR,
Wednesday,14/09/2011,1 USD =,47.5481 INR,
Tuesday,13/09/2011,1 USD =,47.4394 INR,
Monday,12/09/2011,1 USD =,47.1809 INR,
Sunday,11/09/2011,1 USD =,46.719 INR,
Saturday,10/09/2011,1 USD =,46.6308 INR,
Friday,9/09/2011,1 USD =,46.6308 INR,
Thursday,8/09/2011,1 USD =,46.1298 INR,
Wednesday,7/09/2011,1 USD =,46.0688 INR,
Tuesday,6/09/2011,1 USD =,46.0691 INR,
Monday,5/09/2011,1 USD =,46.1056 INR,
Sunday,4/09/2011,1 USD =,46.1396 INR,
Saturday,3/09/2011,1 USD =,46.0088 INR,
Friday,2/09/2011,1 USD =,46.0088 INR,
Thursday,1/09/2011,1 USD =,45.8183 INR,
Wednesday,31/08/2011,1 USD =,45.7518 INR,
Tuesday,30/08/2011,1 USD =,45.8613 INR,
Monday,29/08/2011,1 USD =,45.3267 INR,
Sunday,28/08/2011,1 USD =,45.4413 INR,
Saturday,27/08/2011,1 USD =,45.3775 INR,
Friday,26/08/2011,1 USD =,45.3775 INR,
Thursday,25/08/2011,1 USD =,45.7653 INR,
Wednesday,24/08/2011,1 USD =,45.6282 INR,
Tuesday,23/08/2011,1 USD =,45.5705 INR,
Monday,22/08/2011,1 USD =,45.8081 INR,
Sunday,21/08/2011,1 USD =,45.6498 INR,
Saturday,20/08/2011,1 USD =,45.6858 INR,
Friday,19/08/2011,1 USD =,45.6858 INR,
Thursday,18/08/2011,1 USD =,45.9136 INR,
Wednesday,17/08/2011,1 USD =,45.313 INR,
Tuesday,16/08/2011,1 USD =,45.407 INR,
Monday,15/08/2011,1 USD =,45.2418 INR,
Sunday,14/08/2011,1 USD =,44.109 INR,
Saturday,13/08/2011,1 USD =,45.2806 INR,
Friday,12/08/2011,1 USD =,45.2806 INR,
Thursday,11/08/2011,1 USD =,45.0484 INR,
Wednesday,10/08/2011,1 USD =,45.6557 INR,
Tuesday,9/08/2011,1 USD =,43.7329 INR,
Monday,8/08/2011,1 USD =,44.3564 INR,
Sunday,7/08/2011,1 USD =,44.5251 INR,
Saturday,6/08/2011,1 USD =,44.6027 INR,
Friday,5/08/2011,1 USD =,44.0417 INR,
Thursday,4/08/2011,1 USD =,44.6763 INR,
Wednesday,3/08/2011,1 USD =,44.1571 INR,
Tuesday,2/08/2011,1 USD =,44.3551 INR,
Monday,1/08/2011,1 USD =,44.1065 INR,
Sunday,31/07/2011,1 USD =,44.2755 INR,
Saturday,30/07/2011,1 USD =,44.2324 INR,
Friday,29/07/2011,1 USD =,44.2324 INR,
Thursday,28/07/2011,1 USD =,44.192 INR,
Wednesday,27/07/2011,1 USD =,44.051 INR,
Tuesday,26/07/2011,1 USD =,44.1664 INR,
Monday,25/07/2011,1 USD =,44.3031 INR,
Sunday,24/07/2011,1 USD =,44.3357 INR,
Saturday,23/07/2011,1 USD =,44.371 INR,
Friday,22/07/2011,1 USD =,44.371 INR,
Thursday,21/07/2011,1 USD =,44.4343 INR,
Wednesday,20/07/2011,1 USD =,44.4816 INR,
Tuesday,19/07/2011,1 USD =,44.4103 INR,
Monday,18/07/2011,1 USD =,44.6131 INR,
Sunday,17/07/2011,1 USD =,44.6314 INR,
Saturday,16/07/2011,1 USD =,44.4348 INR,
Friday,15/07/2011,1 USD =,44.4348 INR,
Thursday,14/07/2011,1 USD =,44.4501 INR,
Wednesday,13/07/2011,1 USD =,44.3107 INR,
Tuesday,12/07/2011,1 USD =,44.7725 INR,
Monday,11/07/2011,1 USD =,44.4919 INR,
Sunday,10/07/2011,1 USD =,44.4535 INR,
Saturday,9/07/2011,1 USD =,44.3594 INR,
Friday,8/07/2011,1 USD =,44.3594 INR,
Thursday,7/07/2011,1 USD =,44.3201 INR,
Wednesday,6/07/2011,1 USD =,44.4722 INR,
Tuesday,5/07/2011,1 USD =,44.4401 INR,
Monday,4/07/2011,1 USD =,44.3616 INR,
Sunday,3/07/2011,1 USD =,44.4377 INR,
Saturday,2/07/2011,1 USD =,44.4183 INR,
Friday,1/07/2011,1 USD =,44.4183 INR,
Thursday,30/06/2011,1 USD =,44.4931 INR,
Wednesday,29/06/2011,1 USD =,44.6493 INR,
Tuesday,28/06/2011,1 USD =,44.9385 INR,
Monday,27/06/2011,1 USD =,45.152 INR,
Sunday,26/06/2011,1 USD =,44.8881 INR,
Saturday,25/06/2011,1 USD =,44.8909 INR,
Friday,24/06/2011,1 USD =,44.8909 INR,
Thursday,23/06/2011,1 USD =,44.9246 INR,
Wednesday,22/06/2011,1 USD =,44.7417 INR,
Tuesday,21/06/2011,1 USD =,44.8825 INR,
Monday,20/06/2011,1 USD =,44.7998 INR,
Sunday,19/06/2011,1 USD =,44.8801 INR,
Saturday,18/06/2011,1 USD =,44.833 INR,
Friday,17/06/2011,1 USD =,44.833 INR,
Thursday,16/06/2011,1 USD =,44.832 INR,
Wednesday,15/06/2011,1 USD =,44.6407 INR,
Tuesday,14/06/2011,1 USD =,44.6681 INR,
Monday,13/06/2011,1 USD =,44.7538 INR,
Sunday,12/06/2011,1 USD =,44.9764 INR,
Saturday,11/06/2011,1 USD =,44.9709 INR,
Friday,10/06/2011,1 USD =,44.9709 INR,
Thursday,9/06/2011,1 USD =,44.7555 INR,
Wednesday,8/06/2011,1 USD =,44.7987 INR,
Tuesday,7/06/2011,1 USD =,44.8001 INR,
Monday,6/06/2011,1 USD =,44.8317 INR,
Sunday,5/06/2011,1 USD =,44.5833 INR,
Saturday,4/06/2011,1 USD =,44.6566 INR,
Friday,3/06/2011,1 USD =,44.6566 INR,
Thursday,2/06/2011,1 USD =,44.8338 INR,
Wednesday,1/06/2011,1 USD =,45.0132 INR,
Tuesday,31/05/2011,1 USD =,45.0728 INR,
Monday,30/05/2011,1 USD =,45.1214 INR,
Sunday,29/05/2011,1 USD =,45.0612 INR,
Saturday,28/05/2011,1 USD =,45.0612 INR,
Friday,27/05/2011,1 USD =,45.0612 INR,
Thursday,26/05/2011,1 USD =,45.3577 INR,
Wednesday,25/05/2011,1 USD =,45.1991 INR,
Tuesday,24/05/2011,1 USD =,45.1563 INR,
Monday,23/05/2011,1 USD =,45.3654 INR,
Sunday,22/05/2011,1 USD =,45.0492 INR,
Saturday,21/05/2011,1 USD =,44.9992 INR,
Friday,20/05/2011,1 USD =,44.9992 INR,
Thursday,19/05/2011,1 USD =,45.0659 INR,
Wednesday,18/05/2011,1 USD =,45.0062 INR,
Tuesday,17/05/2011,1 USD =,45.015 INR,
Monday,16/05/2011,1 USD =,45.2412 INR,
Sunday,15/05/2011,1 USD =,45.1995 INR,
Saturday,14/05/2011,1 USD =,45.1437 INR,
Friday,13/05/2011,1 USD =,44.8501 INR,
Thursday,12/05/2011,1 USD =,44.737 INR,
Wednesday,11/05/2011,1 USD =,44.8187 INR,
Tuesday,10/05/2011,1 USD =,44.7805 INR,
Monday,9/05/2011,1 USD =,44.6191 INR,
Sunday,8/05/2011,1 USD =,44.8087 INR,
Saturday,7/05/2011,1 USD =,44.7649 INR,
Friday,6/05/2011,1 USD =,44.7649 INR,
Thursday,5/05/2011,1 USD =,44.9546 INR,
Wednesday,4/05/2011,1 USD =,44.6546 INR,
Tuesday,3/05/2011,1 USD =,44.3556 INR,
Monday,2/05/2011,1 USD =,44.3638 INR,
Sunday,1/05/2011,1 USD =,44.1892 INR,
Saturday,30/04/2011,1 USD =,44.1364 INR,
Friday,29/04/2011,1 USD =,44.1364 INR,
Thursday,28/04/2011,1 USD =,44.3563 INR,
Wednesday,27/04/2011,1 USD =,44.2294 INR,
Tuesday,26/04/2011,1 USD =,44.5654 INR,
Monday,25/04/2011,1 USD =,44.5243 INR,
Sunday,24/04/2011,1 USD =,44.256 INR,
Saturday,23/04/2011,1 USD =,44.3043 INR,
Friday,22/04/2011,1 USD =,44.3043 INR,
Thursday,21/04/2011,1 USD =,44.3324 INR,
Wednesday,20/04/2011,1 USD =,44.1558 INR,
Tuesday,19/04/2011,1 USD =,44.4139 INR,
Monday,18/04/2011,1 USD =,44.5202 INR,
Sunday,17/04/2011,1 USD =,44.4458 INR,
Saturday,16/04/2011,1 USD =,44.4077 INR,
Friday,15/04/2011,1 USD =,44.4077 INR,
Thursday,14/04/2011,1 USD =,44.5257 INR,
Wednesday,13/04/2011,1 USD =,44.3796 INR,
Tuesday,12/04/2011,1 USD =,44.5667 INR,
Monday,11/04/2011,1 USD =,44.4098 INR,
Sunday,10/04/2011,1 USD =,44.0021 INR,
Saturday,9/04/2011,1 USD =,43.9725 INR,
Friday,8/04/2011,1 USD =,43.9648 INR,
Thursday,7/04/2011,1 USD =,44.2612 INR,
Wednesday,6/04/2011,1 USD =,44.1755 INR,
Tuesday,5/04/2011,1 USD =,44.2478 INR,
Monday,4/04/2011,1 USD =,44.2306 INR,
Sunday,3/04/2011,1 USD =,44.44 INR,
Saturday,2/04/2011,1 USD =,44.4593 INR,
Friday,1/04/2011,1 USD =,44.4633 INR,
Thursday,31/03/2011,1 USD =,44.6823 INR,
Wednesday,30/03/2011,1 USD =,44.826 INR,
Tuesday,29/03/2011,1 USD =,44.5689 INR,
Monday,28/03/2011,1 USD =,44.9518 INR,
Sunday,27/03/2011,1 USD =,44.7519 INR,
Saturday,26/03/2011,1 USD =,44.6431 INR,
Friday,25/03/2011,1 USD =,44.6431 INR,
Thursday,24/03/2011,1 USD =,44.6414 INR,
Wednesday,23/03/2011,1 USD =,44.8713 INR,
Tuesday,22/03/2011,1 USD =,44.9236 INR,
Monday,21/03/2011,1 USD =,45.0884 INR,
Sunday,20/03/2011,1 USD =,45.2231 INR,
Saturday,19/03/2011,1 USD =,45.1924 INR,
Friday,18/03/2011,1 USD =,45.1964 INR,
Thursday,17/03/2011,1 USD =,45.1492 INR,
Wednesday,16/03/2011,1 USD =,45.2394 INR,
Tuesday,15/03/2011,1 USD =,45.2906 INR,
Monday,14/03/2011,1 USD =,44.9597 INR,
Sunday,13/03/2011,1 USD =,45.2591 INR,
Saturday,12/03/2011,1 USD =,45.2338 INR,
Friday,11/03/2011,1 USD =,45.2338 INR,
Thursday,10/03/2011,1 USD =,45.2692 INR,
Wednesday,9/03/2011,1 USD =,44.9527 INR,
Tuesday,8/03/2011,1 USD =,44.9522 INR,
Monday,7/03/2011,1 USD =,45.0429 INR,
Sunday,6/03/2011,1 USD =,44.9717 INR,
Saturday,5/03/2011,1 USD =,44.9606 INR,
Friday,4/03/2011,1 USD =,44.9606 INR,
Thursday,3/03/2011,1 USD =,45.0501 INR,
Wednesday,2/03/2011,1 USD =,45.0704 INR,
Tuesday,1/03/2011,1 USD =,44.9833 INR,
Monday,28/02/2011,1 USD =,45.251 INR,
Sunday,27/02/2011,1 USD =,45.5025 INR,
Saturday,26/02/2011,1 USD =,45.4422 INR,
Friday,25/02/2011,1 USD =,45.4422 INR,
Thursday,24/02/2011,1 USD =,45.557 INR,
Wednesday,23/02/2011,1 USD =,45.409 INR,
Tuesday,22/02/2011,1 USD =,45.1493 INR,
Monday,21/02/2011,1 USD =,44.8517 INR,
Sunday,20/02/2011,1 USD =,45.0892 INR,
Saturday,19/02/2011,1 USD =,45.0781 INR,
Friday,18/02/2011,1 USD =,45.0781 INR,
Thursday,17/02/2011,1 USD =,45.3548 INR,
